,clip,fips_code,census_id,range,township,section,quarter_section,municipality_name,municipality_code,jurisdiction_county_code,town_code,tax_rate_area_code,tax_district_county,municipality_tax_district,school_district,fire_district,water_district,elementary_school_district_county_description,high_school_district_county_description,neighborhood_description,cbsa,cbsa_type,land_use_code,county_use_description,zoning_code,zoning_code_description,property_indicator_code,number_of_buildings,view_code,location_influence_code,lat,lon,owner_1_corporate_indicator,owner_2_corporate_indicator,owner_3_corporate_indicator,owner_4_corporate_indicator,owner_occupancy_code,total_value_calculated,land_value_calculated,improvement_value_calculated,calculated_value_source_code,assessed_total_value,assessed_land_value,assessed_improvement_value,market_total_value,market_land_value,market_improvement_value,appraised_total_value,appraised_land_value,appraised_improvement_value,tax_amount,tax_year,assessed_year,tax_total_rate_percent,taxable_improvement_value,taxable_land_value,taxable_other_value,net_taxable_amount,front_footage,depth_footage,acres,land_square_footage,year_built,effective_year_built,bedrooms_all_buildings,total_rooms_all_buildings,total_bathrooms_all_buildings,number_of_bathrooms,construction_type_code,number_of_parking_spaces,parking_type_code,building_quality_code,stories_code,stories_number,building_style_code,number_of_units,universal_building_square_feet,universal_building_square_feet_source_code,building_square_feet,living_square_feet_all_buildings,ground_floor_square_feet,building_gross_square_feet,adjusted_gross_square_feet,last_assessor_update_date,total_square_footage_open_areas,total_square_footage_all_buildings,total_number_of_1_bedrooms,total_number_of_2_bedrooms,total_number_of_3_bedrooms,total_number_of_efficiency_units,build_age,effective_build_age,adjustment_note
258,3071044277,6037,9107152004,,,,,,,,,10265,,,,,,,,,31080,,112,CONDOMINIUM,PDRPD15U*,,11,1,,,34.55531,-118.0832,,,,,O,65700,24300,41400,A,65700,24300,41400,,,,,,,1514.1,2015,2015,,41400,24300,,65700,,,4.8528,1051.6815920398,1988,1988,1,,1,1,,,,,,,,201,529,L,,529,,,,2015-12-07,,,,,,,27,27,Original
259,5536882401,6037,9201081003,,,,,,,,,15837,,,,,,,,,31080,,163,SINGLE FAMILY RESID,LCA25*,,10,1,,,34.45476,-118.5646,,,,,O,534979,228985,305994,A,534979,228985,305994,,,,,,,11227.72,2015,2015,,305994,228985,,534979,,,0.1317,5736,2013,2013,4,,4,4,,,,,,,,,2877,L,,2877,,,,2015-12-07,,,,,,,2,2,Original
260,8038103097,6037,4030003008,,,,,,,,,7790,,,,,,,,,31080,,163,SINGLE FAMILY RESID,POR16000*,,10,1,,,34.03901,-117.7607,,,,,O,322000,233900,88100,A,322000,233900,88100,,,,,,,4019.76,2015,2015,,,,,315000,55,123,0.1526,6649,1950,1950,4,6,2,2,,1,OTP,QAV,,1,CON,,1545,L,,1545,,,,2015-12-07,,,,,,,65,65,Original
261,8317528995,6059,762052016,,,,,,,,,8001,,,,,,,,,31080,,163,SINGLE FAM RESIDENCE,,,10,1,,,33.80694,-117.8517,,,,,O,88403,20346,68057,A,88403,20346,68057,,,,,,,1181.82,2015,2015,,,,,81403,57,113,0.1479,6441,1958,,3,6,2,,,2,010,,,1,,,2042,L,2442,2042,,,,2015-12-14,,2442,,,,,57,57,Original
262,8036173086,6059,320572006,,,,,,,,,82372,,,,,,,,,31080,,163,SINGLE FAM RESIDENCE,,,10,1,,,33.573499,-117.638787,,,,,O,835010,374290,460720,A,835010,374290,460720,,,,,,,13320.12,2015,2015,,,,,828010,,,0.1788,7787,,2000,5,,5,,,,001,,,,,,3792,B,3792,3792,,,,2015-12-14,,3792,,,,,,15,Original
263,4516133004,6037,4312001005,,,,,,,,,3371,,,,,,,,,31080,,163,SINGLE FAMILY RESID,LCR15000*,,10,1,,,34.125878,-117.995726,,,,,O,140208,84125,56083,A,140208,84125,56083,,,,,,,2030.79,2015,2015,,56083,84125,,140208,56,100,0.1261,5494,1949,1949,2,4,1,1,FRM,1,450,QAV,,1,CON,,993,L,,993,,,,2015-12-07,,,,,,,66,66,Original
264,4192679406,6037,1436023014,,,,,,,,,13,,,,,,,,,31080,,112,CONDOMINIUM,LAR3,,11,1,,,34.145491,-118.393834,,,,,A,724000,454500,269500,A,724000,454500,269500,,,,,,,8744.74,2015,2015,,269500,454500,,724000,,,0.5372,806.896551724138,2006,2006,2,,3,3,,,,,,,,29,1500,L,,1500,,,,2015-12-07,,,,,,,9,9,Original
265,8479353157,6059,320122005,,,,,,,,,27046,,,,,,,,,31080,,163,SINGLE FAM RESIDENCE,,,10,1,,,33.58397,-117.669774,,,,,O,577818,355626,222192,A,577818,355626,222192,,,,,,,5990.22,2015,2015,,222192,355626,,577818,,,0.1476,6431,1974,,3,9,3,,,,001,QGO,,2,,,2472,L,2472,2472,,,,2015-12-14,,2472,,,,,41,41,Original
266,2323849882,6059,626442008,,,,,,,,,7034,,,,,,,,,31080,,133,MULTI FAM RESIDENCE,,,22,1,,,33.61469,-117.8653,Y,,,,A,8070149,2723737,5346412,A,89668.3222222222,30263.7444444444,59404.5777777778,,,,,,,100707.1,2015,2015,,5346412,2723737,,8070149,,,8.13,3934.92222222222,1983,,,,,,,,,,,2,,90,73588,L,73588,817.644444444444,,,,2015-12-14,,73588,,,,,32,32,"Missing unit, infer from living space"
267,9454340957,6037,3018012003,,,,,,,,,4045,,,,,,,,,31080,,106,APARTMENT,GLR4YY,,22,1,,,34.154882,-118.262255,,,,,A,337138,228740,108398,A,12966.8461538462,8797.69230769231,4169.15384615385,,,,,,,5562.09,2015,2015,,108398,228740,,337138,,,0.4043,677.384615384615,1963,1963,1.5,,39,39,,,,,,,,26,19660,B,19660,756.153846153846,,,,2015-12-07,,19660,,,,,52,52,Original
268,9230133481,6037,1247004006,,,,,,,,,13,,,,,,,,,31080,,106,APARTMENT,LAR3,,22,1,,,34.15791,-118.4196,Y,,,,A,6025460,2410181,3615279,A,207774.482758621,83109.6896551724,124664.793103448,,,,,,,74947.31,2015,2015,,3615279,2410181,,6025460,,,0.5214,783.103448275862,1985,1985,1.82758620689655,,54,54,,,,,,,,29,38772,B,38772,1336.96551724138,,,,2015-12-07,,38772,,,,,30,30,Original
269,8476184527,6059,218071002,,,,,,,,,1064,,,,,,,,,31080,,133,MULTI FAM RESIDENCE,,,22,1,,,33.861725,-117.788599,Y,,,,,8192705,584336,7608369,A,71865.8333333333,5125.75438596491,66740.0789473684,,,,,,,134262.18,2015,2015,,7608369,584336,,8192705,,,7.5,2865.78947368421,1977,,,,,,,,010,,,2,,114,155713,L,182044,1365.90350877193,,,,2015-12-14,,155713,,,,,38,38,Original
270,5597311122,6037,1285002015,,,,,,,,,13,,,,,,,,,31080,,106,APARTMENT,LAR3,,22,1,,,34.17255,-118.4463,,,,,,1968422,787368,1181054,A,93734.3809523809,37493.7142857143,56240.6666666667,,,,,,,25926.85,2015,2015,,1181054,787368,,1968422,,,0.6316,1310.04761904762,1954,1954,1.9047619047619,,40,40,FRM,21,OTP,QAV,,2,,21,23293,G,23293,1109.19047619048,,23293,,2015-12-07,,23293,,,,,61,61,Original
271,3254234554,6037,5709012004,,,,,,,,,2274,,,,,,,,,31080,,163,SINGLE FAMILY RESID,LKR1*,,10,1,,,33.85755,-118.1139,,,,,O,90230,21391,68839,A,90230,21391,68839,,,,,,,1354.21,2015,2015,,,,,83230,49,136,0.1564,6811,1956,1960,3,6,2,2,,2,OTP,,,1,CON,,1716,L,,1716,,,,2015-12-07,,,,,,,59,55,Original
272,5246883070,6037,1327001003,,,,,,,,,16,,,,,,,,,31080,,163,SINGLE FAMILY RESID,LAR1,,10,1,,,34.19055,-118.5231,,,,,A,69311,41997,27314,A,69311,41997,27314,,,,,,,879.36,2015,2015,,,,,62311,55,121,0.1521,6625,1949,1951,3,5,2,2,,2,OTP,,,1,CON,,1194,L,,1194,,,,2015-12-07,,,,,,,66,64,Original
273,7467727987,6037,4803032001,,,,,,,,,1797,,,,,,ALHAMBRA CITY,,,31080,,106,APARTMENT,ALRPD*,,22,1,,,34.09565,-118.1387,,,,,A,773955,121153,652802,A,32248.125,5048.04166666667,27200.0833333333,,,,,,,15276.17,2015,2015,,652802,121153,,773955,,,0.5455,990.125,1972,1972,1.54166666666667,,26,26,,,,,,,,24,21834,B,21834,909.75,,,,2015-12-07,,21834,,,,,43,43,Original
274,8813919852,6037,4338022002,,,,,,,,,9230,,,,,,VALLE LINDO,EL MONTE UN,,31080,,163,SINGLE FAMILY RESID,SER1*,,10,1,,,34.04448,-118.0422,,,,,A,57596,22721,34875,A,57596,22721,34875,,,,,,,1045.54,2015,2015,,34875,22721,,57596,53,100,0.1213,5283,1955,1955,3,5,1,1,FRM,2,450,QAV,,1,CON,,1096,L,,1096,,,,2015-12-07,,,,,,,60,60,Original
275,2728068959,6059,868033002,,,,,,,,,1029,,,,,,MAGNOLIA,ANAHEIM UN,,31080,,112,CONDOMINIUM,,,11,1,,,33.83609,-117.9764,,,,,O,289963,89489,200474,A,289963,89489,200474,,,,,,,3471.82,2015,2015,,,,,282963,,,,,,2007,3,,2,,,,001,,,,,,1502,B,1502,1502,,,,2015-12-14,,1502,,,,,,8,Original
276,8034811885,6037,6704072001,,,,,,,,,7099,,,,,,,,,31080,,112,CONDOMINIUM,RPRM2000*,,11,1,,,33.77558,-118.3842,,,,,A,418681,286236,132445,A,418681,286236,132445,,,,,,,5181.52,2015,2015,,132445,286236,,418681,,,0.9889,1050.68292682927,1974,1974,1,3,1,1,FRM,1,110,QGO,,3,CNT,41,919,L,,919,,,,2015-12-07,,,,,,,41,41,Original
277,8673103972,6037,2372023000,,,,,,,,,212,,,,,,,,,31080,,163,SINGLE FAMILY RESID,LAR1,,10,1,,,33.98647,-118.3038,,,,,O,155729,107401,48328,A,155729,107401,48328,,,,,,,1976.24,2015,2015,,48328,107401,,155729,30,112,0.0772,3363,1921,1935,2,5,1,1,,2,OTP,,,1,CON,,690,L,,690,,,,2015-12-07,,,,,,,94,80,Original
278,8993900812,6059,14013004,10,03,5,,,,,,6025,,,,,,LA HABRA,FULLERTON UN,,31080,,133,MULTI FAM RESIDENCE,,,22,3,,,33.94148,-117.9499,,,,,A,584462,325615,258847,A,48705.1666666667,27134.5833333333,21570.5833333333,,,,,,,7576.68,2015,2015,,,,,577462,121,300,0.83,3012.91666666667,1958,1959,1.41666666666667,40,6,,,,010,,,,,12,5538,L,7310,659.25,,,,2015-12-14,,7310,,,,,57,56,"Missing unit, infer from bedroom"
279,9103958534,6059,626042013,,,,,,,,,26363,,,,,,,,,31080,,112,CONDOMINIUM,,,11,1,,,33.650893,-117.777101,,,,,O,501452,329849,171603,A,501452,329849,171603,,,,,,,6771.6,2015,2015,,,,,494452,,,,,,2003,2,,3,,,,001,,,,,,1233,B,1233,1233,,,,2015-12-14,,1233,,,,,,12,Original
280,2333629844,6037,4639001011,,,,,,,,,7500,,,,,,,,,31080,,112,CONDOMINIUM,PSR1,,11,1,,,34.128706,-118.157676,,,,,O,699600,555600,144000,A,699600,555600,144000,,,,,,,8140.32,2015,2015,,144000,555600,,699600,,,1.7886,3246.33333333333,1957,1957,2,,2,2,,,,,,,,24,1645,L,,1645,,,,2015-12-07,,,,,,,58,58,Original
281,1002167573,6037,4613005009,,,,,,,,,10430,,,,,,,,,31080,,165,MULTI-FAMILY 3-UNIT,LCR2YY,,21,3,,,34.177005,-118.113661,,,,,A,465227,165077,300150,A,155075.666666667,55025.6666666667,100050,,,,,,,6095.14,2015,2015,,300150,165077,,465227,,,0.3077,4468,1924,,2,,3,1,,,,,,,,3,857,L,,825,,2475,,2015-12-07,,2475,,,,,91,91,Original
282,3839036555,6037,5421032010,,,,,,,,,2801,,,,,,,,,31080,,165,MULTI-FAMILY 3-UNIT,CORL*,,21,1,,ICR,33.90631,-118.1979,,,,,O,375000,115000,260000,A,125000,38333.3333333333,86666.6666666667,,,,,,,6766.09,2015,2015,,260000,115000,,375000,,,0.1325,1924,1942,1943,2.33333333333333,,4,4,,,,,,,,3,2450,L,,816.666666666667,,,,2015-12-07,,,,,,,73,72,Original
283,2608947640,6037,1956002004,,,,,,,,,13,,,,,,,,,31080,,106,APARTMENT,LAR3,,22,1,,,34.07873,-118.2665,Y,,,,A,163154,47714,115440,A,20394.25,5964.25,14430,,,,,,,2879.76,2015,2015,,115440,47714,,163154,,,0.2155,1173.625,1952,1952,1,,8,8,,,,,,,,8,5231,B,5231,653.875,,,,2015-12-07,,5231,,,,,63,63,Original
284,8241091597,6037,1990003009,,,,,,,,,4,,,,,,,,,31080,,163,SINGLE FAMILY RESID,LARD2,,10,1,,,34.07677,-118.2172,,,,,O,238217,213120,25097,A,238217,213120,25097,,,,,,,3031.62,2015,2015,,25097,213120,,238217,,,0.141,6144,1901,1901,3,6,1,1,,,,,,1,CON,,1282,L,,1282,,,,2015-12-07,,,,,,,114,114,Original
285,2213933344,6037,2171002000,,,,,,,,,67,,,,,,,,,31080,,165,MULTI-FAMILY 3-UNIT,LAR3,,21,1,,,34.0455,-118.3511,,,,,O,409720,265115,144605,A,102430,66278.75,36151.25,,,,,,,5151.22,2015,2015,,,,,402720,,,0.1625,1769.75,1944,1944,2,,4,4,,,,,,,,4,3238,L,,809.5,,,,2015-12-07,,,,,,,71,71,Original
286,4331426518,6059,761012010,,,,,,,,,8001,,,,,,,,,31080,,163,SINGLE FAM RESIDENCE,,,10,1,,,33.7891,-117.8768,,,,,A,61403,37080,24323,A,61403,37080,24323,,,,,,,975,2015,2015,,24323,37080,,61403,53,130,0.16,6968,1950,,2,5,1,,,2,040,,,1,,,908,L,908,908,,,,2015-12-14,,908,,,,,65,65,Original
287,2217512977,6059,994133002,,,,,,,,,4013,,,,,,HUNTINGTON BEACH,HUNTINGTON BEACH UN,,31080,,112,CONDOMINIUM,,,11,1,,,33.69284,-117.9936,,,,,O,386649,304838,81811,A,386649,304838,81811,,,,,,,4492.18,2015,2015,,,,,379649,,,,,1974,1975,2,,2,,,,001,,,2,,,1149,L,1149,1149,,,,2015-12-14,,1149,,,,,41,40,Original
288,8032149461,6037,6007023027,,,,,,,,,4596,,,,,,,,,31080,,106,APARTMENT,INC2VV,,22,1,,,33.94608,-118.3289,Y,,,,A,649652,276445,373207,A,324826,138222.5,186603.5,,,,,,,10881.99,2015,2015,,373207,276445,,649652,91,150,0.3137,6833.5,1958,1958,1,,24,24,FRM,9,120,QFA,,2,,2,9015,B,9015,4507.5,,,,2015-12-07,,9015,,,,,57,57,"Lower outlier, cap bedroom"
289,9246253363,6037,4086311003,,,,,,,,,4407,,,,,,,,,31080,,163,SINGLE FAMILY RESID,LCR106,,10,1,,ICU,34.00311,-117.9576,,,,,O,305367,244296,61071,A,305367,244296,61071,,,,,,,3670.09,2015,2015,,,,,298367,67,92,0.1394,6072,1955,1955,4,6,2,2,,2,OTP,,,1,CON,,1169,L,,1169,,,,2015-12-07,,,,,,,60,60,Original
290,8429664614,6037,4310012022,,,,,,,,,6209,,,,,,,,,31080,,115,DUPLEX,MORM*,,21,2,,ICR,34.14631,-117.9952,,,,,A,462098,358613,103485,A,231049,179306.5,51742.5,,,,,,,6328.22,2015,2015,,103485,358613,,462098,158,66,0.2493,5429.5,1924,,2,4,2,1,,,,,,1,CON,2,1125,L,,978.5,,,,2015-12-07,,,,,,,91,91,Original
291,4404645166,6037,1098002006,,,,,,,,,16,,,,,,,,,31080,,163,SINGLE FAMILY RESID,LARS,,10,1,,ICU,34.254856,-118.478252,,,,,,135653,63870,71783,A,135653,63870,71783,,,,,,,1789.81,2015,2015,,71783,63870,,135653,,,0.2339,10188,1954,1954,3,6,2,2,FRM,2,450,QAV,,1,CON,,1264,L,,1264,,,,2015-12-07,,,,,,,61,61,Original
292,1049068195,6037,5540022008,,,,,,,,,11274,,,,,,,,,31080,,163,SINGLE FAMILY RESID,BFCG*,,10,1,,,33.89127,-118.1423,,,,,O,199117,147498,51619,A,199117,147498,51619,,,,,,,2567.21,2015,2015,,51619,147498,,199117,,,0.1344,5856,1929,1940,2,,1,1,,,,,,,,,1204,L,,1204,,,,2015-12-07,,,,,,,86,75,Original
293,8423023258,6037,1113013006,,,,,,,,,16,,,,,,,,,31080,,163,SINGLE FAMILY RESID,LAR1,,10,1,,ICU,34.26286,-118.5227,,,,,O,197846,57271,140575,A,197846,57271,140575,,,,,,,2500.86,2015,2015,,,,,190846,60,83,0.1148,5001,1978,1978,3,7,3,3,,2,OTP,,,2,CON,,2298,L,,2298,,,,2015-12-07,,,,,,,37,37,Original
294,7447153167,6037,4017012032,,,,,,,,,2758,,,,,,,,,31080,,163,SINGLE FAMILY RESID,POR110000*,,10,1,,ICR,34.1101,-117.7423,,,,,O,126256,24391,101865,A,126256,24391,101865,,,,,,,1714.03,2015,2015,,,,,119256,74,137,0.2409,10493,1963,1963,4,8,3,3,,2,450,QGO,,2,CON,,1920,L,,1920,,,,2015-12-07,,,,,,,52,52,Original
295,1496719150,6059,626341004,,,,,,,,,34002,,,,,,,,,31080,,163,SINGLE FAM RESIDENCE,PC,,10,1,,,33.596272,-117.747066,,,,,O,469979,341574,128405,A,469979,341574,128405,,,,,,,5037.44,2015,2015,,,,,462979,,,0.0689,3000,1988,1989,3,5,2,,,2,140,QAV,,2,TRA,,1268,L,1268,1268,,,,2015-12-14,,1268,,,,,27,26,Original
296,4190046672,6059,878012004,,,,,,,,,17019,,,,,,SAVANNA,ANAHEIM UN,,31080,,163,SINGLE FAM RESIDENCE,,,10,1,,,33.80851,-118.0083,,,,,O,509990,180398,329592,A,509990,180398,329592,,,,,,,6248.7,2015,2015,,329592,180398,,509990,,,0.0707,3079,,2005,3,,4,,,,001,,,,,,2185,B,2185,2185,,,,2015-12-14,,2185,,,,,,10,Original
297,3921774581,6059,994163007,,,,,,,,,4007,,,,,,OCEAN VIEW,HUNTINGTON BEACH UN,,31080,,133,MULTI FAM RESIDENCE,,,22,1,,,33.71976,-118.0441,,Y,,,,60247,60247,,A,7530.875,7530.875,,,,,,,,661.1,2015,2015,,,60247,,60247,51,49,0.06,326.75,,,,,,,,,,,,,,8,,,,,,,,2015-12-14,,,,,,,,,"Missing unit, assign median"
298,2191303509,6037,4024053007,,,,,,,,,7790,,,,,,,,,31080,,163,SINGLE FAMILY RESID,POR106,,10,1,,,34.06574,-117.7938,,,,,O,296000,236100,59900,A,296000,236100,59900,,,,,,,3705.11,2015,2015,,,,,289000,60,140,0.1891,8237,1955,1955,4,6,2,2,,2,450,QAV,,1,CON,,1200,L,,1200,,,,2015-12-07,,,,,,,60,60,Original
299,4784391114,6059,626113007,,,,,,,,,26007,,,,,,,,,31080,,133,MULTI FAM RESIDENCE,,,22,1,,,33.66195,-117.8299,Y,,,,A,35926928,10555247,25213853,A,89370.4676616915,26256.8333333333,62721.0273631841,,,,,,,391052,2015,2015,,25213853,10555247,,35926928,,,17.3,1874.59701492537,1976,,,,,,,,,,,2,,402,329892,L,329892,820.626865671642,,,,2015-12-14,,329892,,,,,39,39,"Missing unit, infer from living space"
300,8580100435,6037,4317005000,,,,,,,,,1893,,,,,,,,,31080,,112,CONDOMINIUM,ARR3*,,11,1,,,34.12635,-118.0481,,,,,O,853931,591500,262431,A,853931,591500,262431,,,,,,,9808.08,2015,2015,,,,,846931,,,2.2015,31965.3333333333,2005,2005,3,,3,3,,,,,,,,3,2188,L,,2188,,,,2015-12-07,,,,,,,10,10,Original
301,2332301212,6037,4002061017,,,,,,,,,2572,,,,,,,,,31080,,163,SINGLE FAMILY RESID,CLRA1*,,10,1,,,34.127226,-117.700374,,,,,O,1564201,631464,932737,A,1564201,631464,932737,,,,,,,17958.84,2015,2015,,,,,1557201,193,199,0.8052,35073,1999,1999,4,,6,6,,,,,,,,,6114,L,,6114,,,,2015-12-07,,,,,,,16,16,Original
302,6100801814,6037,2951032022,,,,,,,,,14,,,,,,,,,31080,,163,SINGLE FAMILY RESID,LAR1,,10,1,,,33.75979,-118.3005,,,,,O,373702,298968,74734,A,373702,298968,74734,,,,,,,4566.46,2015,2015,,,,,366702,50,110,0.1271,5537,1961,1963,4,6,2,2,,2,OTP,,,2,CON,1,1569,L,,1569,,,,2015-12-07,,,,,,,54,52,Original
303,2368059336,6037,9200441007,,,,,,,,,908,,,,,,SAUGUS UN,WILLIAM S HART UN,,31080,,163,SINGLE FAMILY RESID,SCUR2,,10,1,,,34.44421,-118.5184,,,,,A,359690,175505,184185,A,359690,175505,184185,,,,,,,4925.78,2015,2015,,184185,175505,,359690,54,80,0.0971,4230,1979,1979,3,7,3,3,,2,OTP,,,2,CON,,1901,L,,1901,,,,2015-12-07,,,,,,,36,36,Original
304,8807112832,6037,2372024018,,,,,,,,,212,,,,,,,,,31080,,106,APARTMENT,LAR3,,22,2,,ICR,33.982629,-118.306951,,,,,A,397668,186783,210885,A,66278,31130.5,35147.5,,,,,,,5510.37,2015,2015,,210885,186783,,397668,,,0.1245,904,1929,,1,,6,2,,4,140,,,1,,6,902,B,902,584.333333333333,,,,2015-12-07,,3506,,,,,86,86,Original
305,7693404820,6037,1311001001,,,,,,,,,16,,,,,,,,,31080,,163,SINGLE FAMILY RESID,LARA,,10,1,,,34.220591,-118.506841,,,,,A,532796,426237,106559,A,532796,426237,106559,,,,,,,6595.2,2015,2015,,106559,426237,,532796,100,307,0.7048,30701,1947,1949,4,7,2,2,,2,OTP,,,1,CON,,1648,L,,1648,,,,2015-12-07,,,,,,,68,66,Original
306,2561247431,6037,4070022033,,,,,,,,,2223,,,,,,,,,31080,,163,SINGLE FAMILY RESID,LCA106,,10,1,,ICR,34.05155,-117.9829,,,,,O,195153,120532,74621,A,195153,120532,74621,,,,,,,2727.46,2015,2015,,74621,120532,,195153,62,110,0.1483,6461,1955,1955,4,6,2,2,,2,OTP,QAV,,1,CON,,1273,L,,1273,,,,2015-12-07,,,,,,,60,60,Original
307,4789197629,6037,4053011024,,,,,,,,,9495,,,,,,,,,31080,,163,SINGLE FAMILY RESID,WCR1YY,,10,1,,,34.083193,-117.942665,,,,,O,199050,78344,120706,A,199050,78344,120706,,,,,,,2458.25,2015,2015,,,,,192050,68,112,0.1786,7782,1952,1952,3,6,2,2,,4,OTP,QAV,,1,CON,,1864,L,,1864,,,,2015-12-07,,,,,,,63,63,Original
308,1096803931,6037,1925201001,,,,,,,,,67,,,,,,,,,31080,,106,APARTMENT,LAR3,,22,3,,,34.08099,-118.3029,Y,,,,A,510105,368753,141352,A,42508.75,30729.4166666667,11779.3333333333,,,,,,,7135.82,2015,2015,,141352,368753,,510105,44,277,0.2796,1015.08333333333,1924,,,,12,4,,,,,,,,12,1666,B,1666,464,,,,2015-12-07,,5568,,,,,91,91,Original
309,4783372842,6059,753032012,,,,,,,,,11003,,,,,,,,,31080,,163,SINGLE FAM RESIDENCE,,,10,1,,,33.764016,-117.87284,,,,,O,625428,540988,84440,A,625428,540988,84440,,,,,,,7342.16,2015,2015,,84440,540988,,625428,58,168,0.2257,9831,1925,1927,3,8,3,,,2,010,QGO,,2,,,2272,L,2672,2272,,,,2015-12-14,,2272,,,,,90,88,Original
310,8581416360,6037,2409003007,,,,,,,,,461,,,,,,,,,31080,,163,SINGLE FAMILY RESID,LAR2,,10,1,,,33.93217,-118.267026,,,,,O,251934,127701,124233,A,251934,127701,124233,,,,,,,3236.38,2015,2015,,,,,244934,,,0.0748,3258,1984,1984,3,,2,2,,,,,,,,,1558,L,,1558,,,,2015-12-07,,,,,,,31,31,Original
311,4195186048,6059,762052012,,,,,,,,,8002,,,,,,,,,31080,,163,SINGLE FAM RESIDENCE,,,10,1,,,33.80704,-117.845,,,,,O,67973,21558,46415,A,67973,21558,46415,,,,,,,970.56,2015,2015,,,,,60973,70,118,0.1896,8260,1959,,4,7,2,,,2,010,,,1,,,1694,L,2156,1694,,,,2015-12-14,,2156,,,,,56,56,Original
312,9451197674,6037,1278041003,,,,,,,,,13,,,,,,,,,31080,,106,APARTMENT,LARD1.5,,22,1,,,34.19729,-118.4579,,,,,A,1873510,383649,1489861,A,58547.1875,11989.03125,46558.15625,,,,,,,25425.92,2015,2015,,1489861,383649,,1873510,,,0.6984,950.65625,1963,1963,1.4375,,48,48,,,,,,,,32,33109,B,33109,1034.65625,,,,2015-12-07,,33109,,,,,52,52,Original
313,6628669023,6037,6030051001,,,,,,,,,576,,,,,,,,,31080,,165,MULTI-FAMILY 3-UNIT,GAR3,,21,2,,,33.900962,-118.302786,,,,,A,168795,112533,56262,A,56265,37511,18754,,,,,,,2477.75,2015,2015,,56262,112533,,168795,,,0.1782,2586.66666666667,1959,,1.33333333333333,,3,1,,,,,,,,3,760,L,,587,,1761,,2015-12-07,,1761,,,,,56,56,Original
314,2278027996,6059,320291002,,,,,,,,,30055,,,,,,,,,31080,,163,SINGLE FAM RESIDENCE,,,10,1,,,33.656115,-117.656084,,,,,O,535000,438693,96307,A,535000,438693,96307,,,,,,,5547.66,2015,2015,,96307,438693,,535000,,,0.1033,4500,1980,,4,7,2,,,2,140,,,1,,,1164,L,1164,1164,,,,2015-12-14,,1164,,,,,35,35,Original
315,2449298977,6059,638032003,,,,,,,,,15112,,,,,,,,,31080,,112,CONDOMINIUM,,,11,1,,,33.655868,-117.944261,,,,,O,403708,241129,162579,A,403708,241129,162579,,,,,,,4614.58,2015,2015,,,,,396708,80,415,0.7622,4150.125,2000,,3,,3,,,,001,,,,,8,1766,B,1766,1766,,,,2015-12-14,,1766,,,,,15,15,Original
316,2442656745,6037,2626011015,,,,,,,,,67,,,,,,,,,31080,,163,SINGLE FAMILY RESID,LAR1,,10,1,VGO,,34.071762,-118.559562,,,,,O,317926,119935,197991,A,317926,119935,197991,,,,,,,4035.23,2015,2015,,,,,310926,,,0.1466,6385,1975,1980,3,7,2,2,FRM,2,450,QGO,,1,CON,,1995,L,,1995,,,,2015-12-07,,,,,,,40,35,Original
317,3252475420,6059,999063016,,,,,,,,,20025,,,,,,WESTMINSTER,HUNTINGTON BEACH UN,,31080,,163,SINGLE FAM RESIDENCE,,,10,1,,,33.760293,-118.036292,,,,,O,295446,208818,86628,A,295446,208818,86628,,,,,,,3733.28,2015,2015,,,,,288446,66,100,0.1515,6600,1964,,4,7,2,,FRM,2,010,QGO,,1,CNT,,1476,L,1953,1476,,,,2015-12-14,,1953,,,,,51,51,Original
318,4405383262,6059,740031101,,,,,,,,,11047,,,,,,,,,31080,,112,CONDOMINIUM,,,11,1,,,33.70224,-117.8674,,,,,A,326800,125858,200942,A,326800,125858,200942,,,,,,,3994.08,2015,2015,,200942,125858,,326800,,,,,,2003,2,,3,,,,001,,,,,12,1398,B,1398,1398,,,,2015-12-14,,1398,,,,,,12,Original
319,2907530833,6037,7020022004,,,,,,,,,8604,,,,,,,,,31080,,106,APARTMENT,SMOP2*,,22,1,,,34.0045,-118.4831,Y,,,,,1410489,877638,532851,A,117540.75,73136.5,44404.25,,,,,,,17656.2,2015,2015,,532851,877638,,1410489,,,0.1781,646.583333333333,1964,1964,1.75,,10,10,,,,,,,,12,10515,B,10515,876.25,,,,2015-12-07,,10515,,,,,51,51,Original
320,3459331902,6037,3109005005,,,,,,,,,2530,,,,,,,,,31080,,163,SINGLE FAMILY RESID,BUR1YY,,10,1,,,34.175754,-118.329058,,,,,O,1154816,621075,533741,A,1154816,621075,533741,,,,,,,12735.35,2015,2015,,533741,621075,,1154816,50,146,0.1675,7295,2005,2005,5,5,5,5,,1,OTP,,,1,CON,,3595,L,,3595,,,,2015-12-07,,,,,,,10,10,Original
321,2473037226,6037,5542042001,,,,,,,,,2336,,,,,,,,,31080,,165,MULTI-FAMILY 3-UNIT,BFR3*,,21,3,,,33.884398,-118.127956,,,,,A,535000,341800,193200,A,178333.333333333,113933.333333333,64400,,,,,,,6545.46,2015,2015,,193200,341800,,535000,,,0.1471,2135.33333333333,1915,,1.33333333333333,,3,1,,,,,,,,3,830,L,,615.333333333333,,1846,,2015-12-07,,1846,,,,,100,100,Original
